date,doy,year,site,biomass_type,units,fit,se
2020-10-01,275,2020,GR,fila,chla_mgm2,72.84927579809697,16.01560993591831
2020-10-02,276,2020,GR,epil,gm2,12.418598428973826,1.9445889493946313
2020-10-02,276,2020,GR,epil,chla_mgm2,61.93130123894829,10.478717581704315
2020-10-02,276,2020,GR,fila,gm2,24.28609311592156,3.9481105839447346
2020-10-02,276,2020,GR,fila,chla_mgm2,69.19094689296514,15.26064172369536
2020-10-03,277,2020,GR,epil,gm2,12.242063098128419,1.9414446294235674
2020-10-03,277,2020,GR,epil,chla_mgm2,62.11568671377406,10.664827666209334
2020-10-03,277,2020,GR,fila,gm2,23.6889989856573,3.8545553749954524
2020-10-03,277,2020,GR,fila,chla_mgm2,65.69921010240442,14.581110592799169
2020-10-04,278,2020,GR,epil,gm2,12.071795839820895,1.9437501768362375
2020-10-04,278,2020,GR,epil,chla_mgm2,62.330659677895206,10.885249731565485
2020-10-04,278,2020,GR,fila,gm2,23.10905003874919,3.7678535711628056
2020-10-04,278,2020,GR,fila,chla_mgm2,62.38273994311457,13.963773671004088
2020-10-05,279,2020,GR,epil,gm2,11.907908717592537,1.9497788047348894
2020-10-05,279,2020,GR,epil,chla_mgm2,62.58522929208705,11.131145564106587
2020-10-05,279,2020,GR,fila,gm2,22.54613758347634,3.687440661420058
2020-10-05,279,2020,GR,fila,chla_mgm2,59.24500525078328,13.394558930066962
2020-10-06,280,2020,GR,epil,gm2,11.750471032600732,1.9576170615815742
2020-10-06,280,2020,GR,epil,chla_mgm2,62.88821287290483,11.389672798132496
2020-10-06,280,2020,GR,fila,gm2,22.000135266896564,3.612740157504845
2020-10-06,280,2020,GR,fila,chla_mgm2,56.28605413019558,12.863140454900782
2020-10-07,281,2020,GR,epil,gm2,11.599461256601,1.9659762497944229
2020-10-07,281,2020,GR,epil,chla_mgm2,63.24650458598759,11.649660901349948
2020-10-07,281,2020,GR,fila,gm2,21.471031129649354,3.543419829250132
2020-10-07,281,2020,GR,fila,chla_mgm2,53.50478058135289,12.367104417335446
2020-10-08,282,2020,GR,epil,gm2,11.454791768236984,1.9742521494171443
2020-10-08,282,2020,GR,epil,chla_mgm2,63.66598257931755,11.903260199348631
2020-10-08,282,2020,GR,fila,gm2,20.958769420201456,3.479207788024003
2020-10-08,282,2020,GR,fila,chla_mgm2,50.89751624430633,11.905942744164337
2020-10-09,283,2020,GR,epil,gm2,11.316216067459157,1.9830427649814018
2020-10-09,283,2020,GR,epil,chla_mgm2,64.14929118158888,12.151927611598001
2020-10-09,283,2020,GR,fila,gm2,20.463214225956797,3.4198350432303513
2020-10-09,283,2020,GR,fila,chla_mgm2,48.458334358047246,11.47924343082542
2020-10-10,284,2020,GR,epil,gm2,11.183464787370326,1.9935637269130457
2020-10-10,284,2020,GR,epil,chla_mgm2,64.69854035256989,12.404357833443074
2020-10-10,284,2020,GR,fila,gm2,19.9841628075568,3.3650462251849027
2020-10-10,284,2020,GR,fila,chla_mgm2,46.179820713007466,11.086623452069551
2020-10-11,285,2020,GR,epil,gm2,11.056286966141018,2.007351301178784
2020-10-11,285,2020,GR,epil,chla_mgm2,65.31624880289594,12.675913100472997
2020-10-11,285,2020,GR,fila,gm2,19.521357405206192,3.314610682677859
2020-10-11,285,2020,GR,fila,chla_mgm2,44.05366429199574,10.727724417715393
2020-10-12,286,2020,GR,epil,gm2,10.93444864069542,2.0261607260047123
2020-10-12,286,2020,GR,epil,chla_mgm2,66.0053777055961,12.989658174889362
2020-10-12,286,2020,GR,fila,gm2,19.074495628582433,3.2683325844461244
2020-10-12,286,2020,GR,fila,chla_mgm2,42.071099932311746,10.40222571010085
2020-10-13,287,2020,GR,epil,gm2,10.817671775004737,2.051991193013924
2020-10-13,287,2020,GR,epil,chla_mgm2,66.7681784967162,13.37903109923687
2020-10-13,287,2020,GR,fila,gm2,18.643271474129236,3.226107598971455
2020-10-13,287,2020,GR,fila,chla_mgm2,40.22340109765667,10.110384121945488
2020-10-14,288,2020,GR,epil,gm2,10.70546356460931,2.087115650447925
2020-10-14,288,2020,GR,epil,chla_mgm2,67.60242128517277,13.891180772396241
2020-10-14,288,2020,GR,fila,gm2,18.227467745552293,3.188009418301619
2020-10-14,288,2020,GR,fila,chla_mgm2,38.50250392145206,9.853418394440938
2020-10-15,289,2020,GR,epil,gm2,10.597310405105206,2.1331885124920946
2020-10-15,289,2020,GR,epil,chla_mgm2,68.50452715513525,14.576985862664385
2020-10-15,289,2020,GR,fila,gm2,17.826849581533622,3.154027325983307
2020-10-15,289,2020,GR,fila,chla_mgm2,36.90050472397443,9.630232909755728
2020-10-16,290,2020,GR,epil,gm2,10.492736081708438,2.1909229585265018
2020-10-16,290,2020,GR,epil,chla_mgm2,69.47058437089754,15.483357720394535
2020-10-16,290,2020,GR,fila,gm2,17.44113993157655,3.124000664182172
2020-10-16,290,2020,GR,fila,chla_mgm2,35.4096441936521,9.437518088471329
2020-10-17,291,2020,GR,epil,gm2,10.391298122103944,2.2600717012006237
2020-10-17,291,2020,GR,epil,chla_mgm2,70.49621845965717,16.64742524890779
2020-10-17,291,2020,GR,fila,gm2,17.07002867554169,3.097634561868412
2020-10-17,291,2020,GR,fila,chla_mgm2,34.02243441611723,9.270685639353037
2020-10-18,292,2020,GR,epil,gm2,10.292584689241584,2.339530408534442
2020-10-18,292,2020,GR,epil,chla_mgm2,71.57645775092011,18.092543802719558
2020-10-18,292,2020,GR,fila,gm2,16.71318051380389,3.0745263876752222
2020-10-18,292,2020,GR,fila,chla_mgm2,32.73174120917736,9.124640626600453
2020-10-19,293,2020,GR,epil,gm2,10.196211938531942,2.4275209229527057
2020-10-19,293,2020,GR,epil,chla_mgm2,72.70559479621308,19.827017822849808
2020-10-19,293,2020,GR,fila,gm2,16.370241756034748,3.054196927802346
2020-10-19,293,2020,GR,fila,chla_mgm2,31.530833325658627,8.994345389611418
2020-10-20,294,2020,GR,epil,gm2,10.10183590594171,2.5218568077864054
2020-10-20,294,2020,GR,epil,chla_mgm2,73.87763518169226,21.84603431287302
2020-10-20,294,2020,GR,fila,gm2,16.040815821736334,3.03612633794211
2020-10-20,294,2020,GR,fila,chla_mgm2,30.413206649539678,8.875212945855145
2021-06-22,173,2021,GR,epil,gm2,14.491726786381253,3.8531242885110775
2021-06-22,173,2021,GR,epil,chla_mgm2,25.204213457724183,6.082071406692124
2021-06-22,173,2021,GR,fila,gm2,17.974627877053724,7.862433750135723
2021-06-22,173,2021,GR,fila,chla_mgm2,NA,NA
2021-06-23,174,2021,GR,epil,gm2,14.584058953230368,3.694747485843573
2021-06-23,174,2021,GR,epil,chla_mgm2,25.38140929512591,5.900019200282214
2021-06-23,174,2021,GR,fila,gm2,18.1424170417464,7.962830167238409
2021-06-23,174,2021,GR,fila,chla_mgm2,NA,NA
2021-06-24,175,2021,GR,epil,gm2,14.677775111960853,3.549381617057058
2021-06-24,175,2021,GR,epil,chla_mgm2,25.561189278564605,5.726279471639597
2021-06-24,175,2021,GR,fila,gm2,18.312757586570836,8.066658051818205
2021-06-24,175,2021,GR,fila,chla_mgm2,NA,NA
2021-06-25,176,2021,GR,epil,gm2,14.773108456797605,3.4203455554277817
2021-06-25,176,2021,GR,epil,chla_mgm2,25.74368636816333,5.563265928996228
2021-06-25,176,2021,GR,fila,gm2,18.48508261997793,8.173533501493006
2021-06-25,176,2021,GR,fila,chla_mgm2,NA,NA
2021-06-26,177,2021,GR,epil,gm2,14.870303758174318,3.310602002045977
2021-06-26,177,2021,GR,epil,chla_mgm2,25.92903960097113,5.413265474223434
2021-06-26,177,2021,GR,fila,gm2,18.658779579036477,8.28300316735354
2021-06-26,177,2021,GR,fila,chla_mgm2,NA,NA
2021-06-27,178,2021,GR,epil,gm2,14.969618071079749,3.222489809254879
2021-06-27,178,2021,GR,epil,chla_mgm2,26.117394405087207,5.278331629995281
2021-06-27,178,2021,GR,fila,gm2,18.833187997590638,8.394538767578721
2021-06-27,178,2021,GR,fila,chla_mgm2,NA,NA
2021-06-28,179,2021,GR,epil,gm2,15.071321549637295,3.157448292098458
2021-06-28,179,2021,GR,epil,chla_mgm2,26.30890293701041,5.160166202924529
2021-06-28,179,2021,GR,fila,gm2,19.0075976613857,8.507532576792944
2021-06-28,179,2021,GR,fila,chla_mgm2,NA,NA
2021-06-29,180,2021,GR,epil,gm2,15.175698380026374,3.1157899426711664
2021-06-29,180,2021,GR,epil,chla_mgm2,26.503724444186453,5.0599994711508485
2021-06-29,180,2021,GR,fila,gm2,19.181247240563327,8.621294191472751
2021-06-29,180,2021,GR,fila,chla_mgm2,NA,NA
2021-06-30,181,2021,GR,epil,gm2,15.2830478454041,3.0965824634633963
2021-06-30,181,2021,GR,epil,chla_mgm2,26.702025654908457,4.978483458451287
2021-06-30,181,2021,GR,fila,gm2,19.35332349814697,8.735048898390229
2021-06-30,181,2021,GR,fila,chla_mgm2,NA,NA
2021-07-01,182,2021,GR,epil,gm2,15.393685538299783,3.097681009528657
2021-07-01,182,2021,GR,epil,chla_mgm2,26.903981197936318,4.915615201649528
2021-07-01,182,2021,GR,fila,gm2,19.5229611799256,8.847937992830655
2021-07-01,182,2021,GR,fila,chla_mgm2,NA,NA
2021-07-02,183,2021,GR,epil,gm2,15.50794473810922,3.1159122431315356
2021-07-02,183,2021,GR,epil,chla_mgm2,27.109774054425344,4.870705972912618
2021-07-02,183,2021,GR,fila,gm2,19.689243695867447,8.959021403475962
2021-07-02,183,2021,GR,fila,chla_mgm2,NA,NA
2021-07-03,184,2021,GR,epil,gm2,15.626177973850604,3.147372600584974
2021-07-03,184,2021,GR,epil,chla_mgm2,27.31959604501406,4.84240780649313
2021-07-03,184,2021,GR,fila,gm2,19.851204705147953,9.067282978396396
2021-07-03,184,2021,GR,fila,chla_mgm2,NA,NA
2021-07-04,185,2021,GR,epil,gm2,15.748758795345303,3.1877841838151846
2021-07-04,185,2021,GR,epil,chla_mgm2,27.53364835520169,4.828801535835049
2021-07-04,185,2021,GR,fila,gm2,20.00783071529484,9.17163876825976
2021-07-04,185,2021,GR,fila,chla_mgm2,NA,NA
2021-07-05,186,2021,GR,epil,gm2,15.876083779540823,3.2328595539788485
2021-07-05,186,2021,GR,epil,chla_mgm2,27.752142102464646,4.827543277249211
2021-07-05,186,2021,GR,fila,gm2,20.158064800043967,9.270948605224337
2021-07-05,186,2021,GR,fila,chla_mgm2,NA,NA
2021-07-06,187,2021,GR,epil,gm2,16.0085748028966,3.278652917478667
2021-07-06,187,2021,GR,epil,chla_mgm2,27.975298948916244,4.836061554986974
2021-07-06,187,2021,GR,fila,gm2,20.30081152949952,9.364031215664072
2021-07-06,187,2021,GR,fila,chla_mgm2,NA,NA
2021-07-07,188,2021,GR,epil,gm2,16.146681615763768,3.3219059624189344
2021-07-07,188,2021,GR,epil,chla_mgm2,28.20335176370783,4.851796742931007
2021-07-07,188,2021,GR,fila,gm2,20.434943189403974,9.449683018824938
2021-07-07,188,2021,GR,fila,chla_mgm2,NA,NA
2021-07-08,189,2021,GR,epil,gm2,16.289622572852576,3.360423184708164
2021-07-08,189,2021,GR,epil,chla_mgm2,28.436220549873255,4.87267587977005
2021-07-08,189,2021,GR,fila,gm2,20.559371201442584,9.526774017954374
2021-07-08,189,2021,GR,fila,chla_mgm2,NA,NA
2021-07-09,190,2021,GR,epil,gm2,16.43141919294104,3.393182259732621
2021-07-09,190,2021,GR,epil,chla_mgm2,28.672495279662577,4.897912345802768
2021-07-09,190,2021,GR,fila,gm2,20.673252290624756,9.594493728424547
2021-07-09,190,2021,GR,fila,chla_mgm2,NA,NA
2021-07-10,191,2021,GR,epil,gm2,16.564365781696154,3.419878212628707
2021-07-10,191,2021,GR,epil,chla_mgm2,28.91033136664904,4.9273299378744655
2021-07-10,191,2021,GR,fila,gm2,20.775815224893325,9.652145191722534
2021-07-10,191,2021,GR,fila,chla_mgm2,NA,NA
2021-07-11,192,2021,GR,epil,gm2,16.680285514148107,3.4405765974090534
2021-07-11,192,2021,GR,epil,chla_mgm2,29.14775823903424,4.960989830522181
2021-07-11,192,2021,GR,fila,gm2,20.86630552793575,9.699071874732494
2021-07-11,192,2021,GR,fila,chla_mgm2,NA,NA
2021-07-12,193,2021,GR,epil,gm2,16.770647707635103,3.455395656763427
2021-07-12,193,2021,GR,epil,chla_mgm2,29.38267600855845,4.999021630546146
2021-07-12,193,2021,GR,fila,gm2,20.943992813954818,9.734657793441363
2021-07-12,193,2021,GR,fila,chla_mgm2,NA,NA
2021-07-13,194,2021,GR,epil,gm2,16.826773809850213,3.464175008980943
2021-07-13,194,2021,GR,epil,chla_mgm2,29.612855036098974,5.0414667076457524
2021-07-13,194,2021,GR,fila,gm2,21.008178385276242,9.758329207040566
2021-07-13,194,2021,GR,fila,chla_mgm2,NA,NA
2021-07-14,195,2021,GR,epil,gm2,16.84013396879206,3.4661693212683433
2021-07-14,195,2021,GR,epil,chla_mgm2,29.835938873811727,5.088143013785962
2021-07-14,195,2021,GR,fila,gm2,21.058202979487458,9.76955806220785
2021-07-14,195,2021,GR,fila,chla_mgm2,NA,NA
2021-07-15,196,2021,GR,epil,gm2,16.802821845504475,3.459971552007909
2021-07-15,196,2021,GR,epil,chla_mgm2,30.049362610132007,5.1386208344998545
2021-07-15,196,2021,GR,fila,gm2,21.093572434761406,9.767979966879729
2021-07-15,196,2021,GR,fila,chla_mgm2,NA,NA
2021-07-16,197,2021,GR,epil,gm2,16.708272952206947,3.443619221028986
2021-07-16,197,2021,GR,epil,chla_mgm2,30.250089123255844,5.192263409084549
2021-07-16,197,2021,GR,fila,gm2,21.11432084915503,9.75373347041541
2021-07-16,197,2021,GR,fila,chla_mgm2,NA,NA
2021-07-17,198,2021,GR,epil,gm2,16.55140157698746,3.4139104459344463
2021-07-17,198,2021,GR,epil,chla_mgm2,30.434875968446388,5.247698358262574
2021-07-17,198,2021,GR,fila,gm2,21.120662893203395,9.727113377006233
2021-07-17,198,2021,GR,fila,chla_mgm2,NA,NA
2021-07-18,199,2021,GR,epil,gm2,16.32889356530107,3.366700345172768
2021-07-18,199,2021,GR,epil,chla_mgm2,30.600388458755265,5.30268452171493
2021-07-18,199,2021,GR,fila,gm2,21.11287363170287,9.688452871475302
2021-07-18,199,2021,GR,fila,chla_mgm2,NA,NA
2021-07-19,200,2021,GR,epil,gm2,16.039513724274084,3.2977317486220135
2021-07-19,200,2021,GR,epil,chla_mgm2,30.743234560143886,5.354210045072671
2021-07-19,200,2021,GR,fila,gm2,21.0912847280483,9.638122876111208
2021-07-19,200,2021,GR,fila,chla_mgm2,NA,NA
2021-07-20,201,2021,GR,epil,gm2,15.684285137343966,3.203623078544508
2021-07-20,201,2021,GR,epil,chla_mgm2,30.860007579324986,5.398721368993579
2021-07-20,201,2021,GR,fila,gm2,21.05628016870694,9.576535474396385
2021-07-20,201,2021,GR,fila,chla_mgm2,84.6945926072403,79.08840244081966
2021-07-21,202,2021,GR,epil,gm2,15.2674534258336,3.0833229834095577
2021-07-21,202,2021,GR,epil,chla_mgm2,30.947537072641857,5.432697182816686
2021-07-21,202,2021,GR,fila,gm2,21.008381848053133,9.504238141361403
2021-07-21,202,2021,GR,fila,chla_mgm2,77.31743608285505,64.75825159663547
2021-07-22,203,2021,GR,epil,gm2,14.799629760938778,2.940530237158057
2021-07-22,203,2021,GR,epil,chla_mgm2,31.003786717658812,5.453995118479801
2021-07-22,203,2021,GR,fila,gm2,20.948587717387543,9.42225081534805
2021-07-22,203,2021,GR,fila,chla_mgm2,70.96614235330264,53.72438885355497
2021-07-23,204,2021,GR,epil,gm2,14.296852475887587,2.7831236234871684
2021-07-23,204,2021,GR,epil,chla_mgm2,31.028271266905477,5.462500437958509
2021-07-23,204,2021,GR,fila,gm2,20.878371652452554,9.332067157355999
2021-07-23,204,2021,GR,fila,chla_mgm2,65.4636333068476,45.123496196733385
2021-07-24,205,2021,GR,epil,gm2,13.77740272249159,2.6206982791797593
2021-07-24,205,2021,GR,epil,chla_mgm2,31.021957795519288,5.4599201747945685
2021-07-24,205,2021,GR,fila,gm2,20.799520585863483,9.23548228602429
2021-07-24,205,2021,GR,fila,chla_mgm2,60.67819538751125,38.35581821786763
2021-07-25,206,2021,GR,epil,gm2,13.257015989761369,2.4611657592582024
2021-07-25,206,2021,GR,epil,chla_mgm2,30.98625515015173,5.448472099130628
2021-07-25,206,2021,GR,fila,gm2,20.71385582618031,9.134295618967908
2021-07-25,206,2021,GR,fila,chla_mgm2,56.50255948658428,32.984657503256145
2021-07-26,207,2021,GR,epil,gm2,12.7479633255968,2.3100072107236795
2021-07-26,207,2021,GR,epil,chla_mgm2,30.922731542864753,5.430299773208335
2021-07-26,207,2021,GR,fila,gm2,20.623159302997195,9.030222273298117
2021-07-26,207,2021,GR,fila,chla_mgm2,52.84756955111987,28.686528118381577
2021-07-27,208,2021,GR,epil,gm2,12.259395127457747,2.170518697031242
2021-07-27,208,2021,GR,epil,chla_mgm2,30.833086634389776,5.407217356252117
2021-07-27,208,2021,GR,fila,gm2,20.52916413999726,8.92487444987929
2021-07-27,208,2021,GR,fila,chla_mgm2,49.63915752138633,25.219798604523273
2021-07-28,209,2021,GR,epil,gm2,11.797828981796187,2.044259852090973
2021-07-28,209,2021,GR,epil,chla_mgm2,30.71912354160749,5.380544458364971
2021-07-28,209,2021,GR,fila,gm2,20.433548374873688,8.819751444589077
2021-07-28,209,2021,GR,fila,chla_mgm2,46.815740753860034,22.402516200455636
2021-07-29,210,2021,GR,epil,gm2,11.367791691053323,1.9316674581005846
2021-07-29,210,2021,GR,epil,chla_mgm2,30.582951450708862,5.351236122296836
2021-07-29,210,2021,GR,fila,gm2,20.337877456360758,8.716195512452256
2021-07-29,210,2021,GR,fila,chla_mgm2,44.325880639141346,20.09668076389719
2021-07-30,211,2021,GR,epil,gm2,10.972603537049642,1.8327529288048445
2021-07-30,211,2021,GR,epil,chla_mgm2,30.427630686155084,5.320442990910998
2021-07-30,211,2021,GR,fila,gm2,20.243445125553283,8.61527505371962
2021-07-30,211,2021,GR,fila,chla_mgm2,42.126126214661035,18.19705856761909
2021-07-31,212,2021,GR,epil,gm2,10.614388713816203,1.7469749659662597
2021-07-31,212,2021,GR,epil,chla_mgm2,30.25641889603802,5.288857464403971
2021-07-31,212,2021,GR,fila,gm2,20.1514443409264,8.51792630176907
2021-07-31,212,2021,GR,fila,chla_mgm2,40.18017790667257,16.62285391805751
2021-08-01,213,2021,GR,epil,gm2,10.29436921203115,1.6734329802325365
2021-08-01,213,2021,GR,epil,chla_mgm2,30.072502788596843,5.256572672300554
2021-08-01,213,2021,GR,fila,gm2,20.063025169085456,8.42500542385018
2021-08-01,213,2021,GR,fila,chla_mgm2,38.45777333626841,15.311584942974378
2021-08-02,214,2021,GR,epil,gm2,10.013220452454275,1.6111285206826256
2021-08-02,214,2021,GR,epil,chla_mgm2,29.878970900086113,5.22323522482633
2021-08-02,214,2021,GR,fila,gm2,19.97929876139244,8.337301558345152
2021-08-02,214,2021,GR,fila,chla_mgm2,36.933640967439146,14.214677605187033
2021-08-03,215,2021,GR,epil,gm2,9.771364138982447,1.5591632817156487
2021-08-03,215,2021,GR,epil,chla_mgm2,29.678793398883105,5.188265329122212
2021-08-03,215,2021,GR,fila,gm2,19.901342494152683,8.255553984101914
2021-08-03,215,2021,GR,fila,chla_mgm2,35.586667431498974,13.294269073084248
2021-08-04,216,2021,GR,epil,gm2,9.568894218530978,1.5168614222943493
2021-08-04,216,2021,GR,epil,chla_mgm2,29.47485074964998,5.151269678512596
2021-08-04,216,2021,GR,fila,gm2,19.830094932958744,8.180386645335867
2021-08-04,216,2021,GR,fila,chla_mgm2,34.39864110222614,12.520539507448289
2021-08-05,217,2021,GR,epil,gm2,9.404576017449186,1.4837531486264603
2021-08-05,217,2021,GR,epil,chla_mgm2,29.270059774856634,5.1128491016903075
2021-08-05,217,2021,GR,fila,gm2,19.765925408530787,8.111993859525358
2021-08-05,217,2021,GR,fila,chla_mgm2,33.35167289923057,11.868851646758227
2021-08-06,218,2021,GR,epil,gm2,9.27576633222603,1.4595265024652808
2021-08-06,218,2021,GR,epil,chla_mgm2,29.067253524115195,5.074708442718979
2021-08-06,218,2021,GR,fila,gm2,19.708555242121566,8.050096114854608
2021-08-06,218,2021,GR,fila,chla_mgm2,32.42799780142284,11.318499924092531
2021-08-07,219,2021,GR,epil,gm2,9.178888112470922,1.4439527674000923
2021-08-07,219,2021,GR,epil,chla_mgm2,28.869056691553588,5.039250436944507
2021-08-07,219,2021,GR,fila,gm2,19.65720039144147,7.994051624261635
2021-08-07,219,2021,GR,fila,chla_mgm2,31.61074266072737,10.852090182830635
2021-08-08,220,2021,GR,epil,gm2,9.11082652203358,1.4369409558008432
2021-08-08,220,2021,GR,epil,chla_mgm2,28.677935463001692,5.008792119423725
2021-08-08,220,2021,GR,fila,gm2,19.610999923583726,7.94317565068883
2021-08-08,220,2021,GR,fila,chla_mgm2,30.885616836372538,10.45554765439596
2021-08-09,221,2021,GR,epil,gm2,9.069129979723687,1.438477492103715
2021-08-09,221,2021,GR,epil,chla_mgm2,28.49622721217395,4.985248127350686
2021-08-09,221,2021,GR,fila,gm2,19.569116810610783,7.896804420024308
2021-08-09,221,2021,GR,fila,chla_mgm2,30.24078267662299,10.117390965338066
2021-08-10,222,2021,GR,epil,gm2,9.051878186161726,1.4485573806716974
2021-08-10,222,2021,GR,epil,chla_mgm2,28.32615661065882,4.970027526936752
2021-08-10,222,2021,GR,fila,gm2,19.530733879898055,7.854282181810476
2021-08-10,222,2021,GR,fila,chla_mgm2,29.666339748769673,9.828051012670521
2021-08-11,223,2021,GR,epil,gm2,9.057583182051648,1.4671474130979318
2021-08-11,223,2021,GR,epil,chla_mgm2,28.169854786183105,4.964012039948581
2021-08-11,223,2021,GR,fila,gm2,19.495050527432056,7.814953418331659
2021-08-11,223,2021,GR,fila,chla_mgm2,29.15393244868906,9.579432763398072
2021-08-12,224,2021,GR,epil,gm2,9.084879885946405,1.494135249247247
2021-08-12,224,2021,GR,epil,chla_mgm2,28.0292584477956,4.967638332700776
2021-08-12,224,2021,GR,fila,gm2,19.461253480832976,7.778142266630982
2021-08-12,224,2021,GR,fila,chla_mgm2,28.696440641365875,9.364746751448447
2021-08-13,225,2021,GR,epil,gm2,9.131745533818286,1.529189019777006
2021-08-13,225,2021,GR,epil,chla_mgm2,27.90577464163924,4.9810659678213165
2021-08-13,225,2021,GR,fila,gm2,19.4284356262474,7.743100716982006
2021-08-13,225,2021,GR,fila,chla_mgm2,28.28772444372904,9.17861706547697
2021-08-14,226,2021,GR,epil,gm2,9.196097127610123,1.5718221708878382
2021-08-14,226,2021,GR,epil,chla_mgm2,27.800686304923037,5.004107917199249
2021-08-14,226,2021,GR,fila,gm2,19.395675977659156,7.709063008426904
2021-08-14,226,2021,GR,fila,chla_mgm2,27.922462349335124,9.016557920323429
2021-08-15,227,2021,GR,epil,gm2,9.275931845465612,1.6213982421888224
2021-08-15,227,2021,GR,epil,chla_mgm2,27.715296101084867,5.03626952537088
2021-08-15,227,2021,GR,fila,gm2,19.362065984437276,7.675263949997425
2021-08-15,227,2021,GR,fila,chla_mgm2,27.596010165491222,8.874691493378062
2021-08-16,228,2021,GR,epil,gm2,9.369245885486546,1.6771193011990833
2021-08-16,228,2021,GR,epil,chla_mgm2,27.65094622508184,5.076863016737121
2021-08-16,228,2021,GR,fila,gm2,19.326709846620776,7.640943020922993
2021-08-16,228,2021,GR,fila,chla_mgm2,27.30428178283328,8.749630235397289
2021-08-17,229,2021,GR,epil,gm2,9.473961624146057,1.7380381646231868
2021-08-17,229,2021,GR,epil,chla_mgm2,27.60903983925673,5.125153073786303
2021-08-17,229,2021,GR,fila,gm2,19.28872566081794,7.60535238917312
2021-08-17,229,2021,GR,fila,chla_mgm2,27.043652744093894,8.638409030414378
2021-08-18,230,2021,GR,epil,gm2,9.587925966622516,1.803161068190236
2021-08-18,230,2021,GR,epil,chla_mgm2,27.59093326374344,5.180565661399019
2021-08-18,230,2021,GR,fila,gm2,19.247289544084776,7.567806185140683
2021-08-18,230,2021,GR,fila,chla_mgm2,26.81104683071994,8.53863131408529
2021-08-19,231,2021,GR,epil,gm2,9.709169289491276,1.8717735961908624
2021-08-19,231,2021,GR,epil,chla_mgm2,27.597441156115867,5.242978210152918
2021-08-19,231,2021,GR,fila,gm2,19.201809062774192,7.527841557227212
2021-08-19,231,2021,GR,fila,chla_mgm2,26.60449162443845,8.449056497493894
2021-08-20,232,2021,GR,epil,gm2,9.836201611187553,1.9436145993939764
2021-08-20,232,2021,GR,epil,chla_mgm2,27.6287494986573,5.3127518829857525
2021-08-20,232,2021,GR,fila,gm2,19.151978607438444,7.4852597692487395
2021-08-20,232,2021,GR,fila,chla_mgm2,26.423072058507977,8.369432623594015
2021-08-21,233,2021,GR,epil,gm2,9.96811936079027,2.0188256619686076
2021-08-21,233,2021,GR,epil,chla_mgm2,27.684567888979835,5.390537848675175
2021-08-21,233,2021,GR,fila,gm2,19.09773536462602,7.440070561007315
2021-08-21,233,2021,GR,fila,chla_mgm2,26.266598716389847,8.300032273928885
2021-08-22,234,2021,GR,epil,gm2,10.10407285482268,2.097477577866767
2021-08-22,234,2021,GR,epil,chla_mgm2,27.764609807506847,5.476901781877854
2021-08-22,234,2021,GR,fila,gm2,19.03907097260008,7.392309752340611
2021-08-22,234,2021,GR,fila,chla_mgm2,26.135103463218787,8.2409655772710515
2021-08-23,235,2021,GR,epil,gm2,10.24310711502437,2.1793577653883554
2021-08-23,235,2021,GR,epil,chla_mgm2,27.86870638423683,5.572139521250684
2021-08-23,235,2021,GR,fila,gm2,18.975984740966553,7.341988501817532
2021-08-23,235,2021,GR,fila,chla_mgm2,26.028730559505426,8.192008236403238
2021-08-24,236,2021,GR,epil,gm2,10.384150633955102,2.2638821327853464
2021-08-24,236,2021,GR,epil,chla_mgm2,27.99680152728759,5.676193251738577
2021-08-24,236,2021,GR,fila,gm2,18.908483732189367,7.289089889996671
2021-08-24,236,2021,GR,fila,chla_mgm2,25.947743487777906,8.152619851617521
2021-08-25,237,2021,GR,epil,gm2,10.52600563349393,2.3500419759199294
2021-08-25,237,2021,GR,epil,chla_mgm2,28.14894844965467,5.788616423233623
2021-08-25,237,2021,GR,fila,gm2,18.83658281219417,7.23357106131539
2021-08-25,237,2021,GR,fila,chla_mgm2,25.8925333604625,8.122008218697133
2021-08-26,238,2021,GR,epil,gm2,10.667604869209168,2.436611038117814
2021-08-26,238,2021,GR,epil,chla_mgm2,28.325235230121425,5.908716657660721
2021-08-26,238,2021,GR,fila,gm2,18.760315445028155,7.1753922122893945
2021-08-26,238,2021,GR,fila,chla_mgm2,25.863435256614082,8.09934015431885
2021-08-27,239,2021,GR,epil,gm2,10.808856155559365,2.522914477207642
2021-08-27,239,2021,GR,epil,chla_mgm2,28.525558858930246,6.036028827344733
2021-08-27,239,2021,GR,fila,gm2,18.679765267752284,7.1145951832076815
2021-08-27,239,2021,GR,fila,chla_mgm2,25.86015920531215,8.084272217491051
2021-08-28,240,2021,GR,epil,gm2,10.949946293349077,2.608331403190169
2021-08-28,240,2021,GR,epil,chla_mgm2,28.749824209783913,6.169977837857474
2021-08-28,240,2021,GR,fila,gm2,18.595032304422013,7.05124877221933
2021-08-28,240,2021,GR,fila,chla_mgm2,25.88237665242027,8.076817674480695
2021-08-29,241,2021,GR,epil,gm2,11.091091683701155,2.6920845854715316
2021-08-29,241,2021,GR,epil,chla_mgm2,28.99800768554527,6.309721680785123
2021-08-29,241,2021,GR,fila,gm2,18.5062216841608,6.9854269314187105
2021-08-29,241,2021,GR,fila,chla_mgm2,25.929909199912327,8.077184722743239
2021-08-30,242,2021,GR,epil,gm2,11.232539533062978,2.773242800605837
